86.01	7.85	3.61	57.85	56.83	-184.96	219.09	428.64	-3418.04	33.57	27.78	33.36	-9999.00	4.46	0.00	0.00	76.83	103.09	54.93	988.59	-8.12	-122.56	-126.41	-0.66	-0.04	-0.05	0.01	0.01	71.13	108.12	102.42	77.66	69.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
87.04	16.18	2.33	57.85	56.87	-184.96	227.10	428.59	-3419.65	32.54	109.17	34.64	-9999.00	8.70	0.00	0.00	76.80	103.17	54.45	988.87	-8.12	-122.56	-126.41	-0.66	-0.05	-0.05	0.00	0.00	71.11	108.11	102.42	77.64	69.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
88.04	15.62	3.75	57.96	57.15	-184.96	186.69	427.32	-3418.04	31.53	1.73	33.22	-9999.00	12.95	0.00	0.00	76.36	81.29	53.12	866.19	-8.13	-122.52	-126.37	-0.66	-0.01	0.00	0.01	0.01	67.17	108.14	102.44	78.65	70.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
89.07	5.35	9.93	58.76	58.50	-184.96	311.36	428.28	-3414.81	30.51	21.04	27.04	-9999.00	25.70	0.00	0.00	0.00	119.23	54.38	655.11	-8.12	-122.30	-126.49	-0.66	0.02	0.00	0.02	0.02	73.09	108.14	100.36	79.00	67.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
90.08	12.81	4.48	59.03	58.58	-184.96	280.48	425.12	-3416.42	29.50	10.31	32.49	-9999.00	34.19	0.00	0.00	0.00	118.96	49.68	653.63	-8.12	-122.33	-126.37	-0.66	0.00	-0.01	0.01	0.01	72.27	107.23	99.41	79.23	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
91.09	40.15	5.76	59.07	58.54	-184.96	282.38	424.04	-3418.84	28.49	37.86	31.21	-9999.00	21.45	0.00	0.00	0.00	119.30	49.84	655.49	-8.12	-122.41	-126.53	-0.66	-0.02	-0.07	0.01	0.01	70.28	108.12	99.41	79.25	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
92.12	34.74	9.24	59.22	58.38	-184.96	329.28	423.61	-3411.59	27.46	41.98	27.73	-9999.00	21.45	0.00	0.00	0.00	118.93	49.39	653.44	-8.12	-122.30	-126.49	-0.66	-0.02	-0.03	0.02	0.02	69.15	108.12	99.41	79.23	67.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
93.12	13.29	12.95	59.52	59.25	-184.98	347.58	421.64	-3422.07	26.45	33.25	24.02	-9999.00	51.18	0.00	0.00	0.00	118.02	47.49	648.44	-8.13	-122.41	-126.41	-0.66	0.00	-0.01	0.02	0.02	67.17	108.12	99.41	79.25	67.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
94.13	32.52	11.85	59.68	59.21	-184.96	343.76	420.88	-3418.04	25.45	37.44	25.12	-9999.00	46.94	0.00	0.00	0.00	118.42	46.41	650.63	-8.13	-122.60	-126.45	-0.66	-0.01	-0.05	0.02	0.02	67.15	108.10	99.41	79.25	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
95.14	13.98	9.79	59.94	59.73	-184.96	324.70	418.93	-3422.87	24.44	16.24	27.18	-9999.00	38.44	0.00	0.00	0.00	118.67	44.78	652.02	-8.12	-122.52	-126.45	-0.66	-0.01	-0.05	0.02	0.02	65.17	108.11	99.41	79.27	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
96.15	28.16	10.66	60.06	59.76	-184.98	333.85	417.18	-3411.59	23.43	35.62	26.31	-9999.00	51.18	0.00	0.00	0.00	118.86	42.99	653.06	-8.12	-122.45	-126.53	-0.66	-0.01	-0.01	0.02	0.02	64.37	108.11	99.41	78.31	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
97.16	24.99	7.68	60.17	59.88	-184.98	311.74	417.16	-3418.04	22.42	18.75	29.28	-9999.00	51.18	0.00	0.00	0.00	118.64	43.88	651.87	-8.12	-122.52	-126.41	-0.66	-0.03	-0.08	0.01	0.01	64.37	108.11	99.41	78.29	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
98.18	20.39	6.72	60.36	60.28	-184.98	304.49	415.23	-3416.42	21.39	22.08	30.25	-9999.00	51.18	0.00	0.00	0.00	118.73	41.08	652.35	-8.13	-122.49	-126.53	-0.66	0.01	-0.08	0.01	0.01	62.39	108.12	99.44	78.31	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
99.19	28.84	7.09	60.52	60.56	-184.98	286.96	413.26	-3419.65	20.38	22.73	29.88	-9999.00	51.18	0.00	0.00	0.00	118.03	37.90	648.49	-8.13	-122.49	-126.49	-0.66	-0.01	-0.04	0.01	0.01	60.41	108.11	99.45	78.31	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
100.22	25.35	9.15	60.59	60.44	-184.96	309.83	413.03	-3418.84	19.36	26.94	27.82	-9999.00	63.93	0.00	0.00	0.00	117.53	37.66	645.78	-8.13	-122.45	-126.45	-0.67	-0.01	-0.04	0.02	0.02	59.23	108.11	99.46	79.25	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
101.25	25.52	10.20	60.67	60.60	-184.98	337.66	410.03	-3418.04	18.33	29.61	26.77	-9999.00	51.18	0.00	0.00	0.00	117.39	36.86	645.02	-8.13	-122.49	-126.49	-0.65	0.01	-0.06	0.02	0.02	57.21	108.10	99.46	78.29	66.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
102.26	20.43	8.37	60.86	60.88	-184.98	302.97	408.37	-3418.04	17.32	37.15	28.60	-9999.00	55.43	0.00	0.00	0.00	117.59	34.24	646.11	-8.12	-122.37	-126.53	-0.66	0.00	0.03	0.02	0.02	56.44	108.11	99.46	78.29	66.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
103.26	36.13	4.21	60.86	60.91	-184.98	268.28	407.14	-3420.45	16.31	16.74	32.76	-9999.00	46.94	0.00	0.00	0.00	117.98	33.69	648.25	-8.14	-122.49	-126.45	-0.67	-0.05	-0.04	0.01	0.01	55.21	108.11	99.45	78.31	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
104.27	20.09	4.85	61.01	61.03	-184.96	277.04	405.18	-3418.04	15.30	20.61	32.12	-9999.00	55.43	0.00	0.00	0.00	117.86	30.77	647.59	-8.12	-122.68	-126.49	-0.66	-0.01	-0.12	0.01	0.01	53.24	108.11	99.45	78.31	66.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
105.30	34.14	10.11	61.09	61.11	-184.98	327.75	404.38	-3421.26	14.28	41.52	26.86	-9999.00	42.69	0.00	0.00	0.00	116.91	30.19	642.35	-8.13	-122.49	-126.33	-0.66	-0.05	-0.08	0.02	0.02	52.47	108.12	99.45	78.29	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
105.30	34.14	10.11	61.09	61.11	-184.98	327.75	404.38	-3421.26	14.28	41.52	26.86	-9999.00	42.69	0.00	0.00	0.00	116.91	30.19	642.35	-8.13	-122.49	-126.33	-0.66	-0.05	-0.08	0.02	0.02	52.47	108.12	99.45	78.29	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
106.31	27.73	6.36	60.02	61.27	-184.98	297.25	403.19	-3417.23	13.27	13.13	30.61	-9999.00	63.93	0.00	0.00	0.00	116.66	28.99	640.97	-8.13	-122.49	-126.33	-0.66	-0.01	-0.05	0.01	0.01	51.25	108.12	99.45	78.31	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
107.32	18.92	7.87	61.39	61.35	-184.98	302.97	402.66	-3414.81	12.26	21.05	29.10	-9999.00	55.43	0.00	0.00	0.00	116.60	28.41	640.68	-8.12	-122.52	-126.45	-0.66	-0.05	0.00	0.01	0.01	50.47	108.10	100.40	77.64	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
108.32	27.50	4.30	61.51	61.35	-184.98	268.66	402.16	-3422.07	11.25	17.80	32.67	-9999.00	59.68	0.00	0.00	0.00	116.79	27.90	641.68	-8.13	-122.49	-126.33	-0.66	0.01	-0.05	0.01	0.01	49.26	108.14	100.40	78.30	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
109.33	30.79	11.34	61.43	61.35	-184.96	331.56	401.34	-3416.42	10.24	45.14	25.62	-9999.00	51.18	0.00	0.00	0.00	115.94	27.24	637.02	-8.12	-122.52	-126.26	-0.66	0.01	-0.01	0.02	0.02	48.49	108.12	100.39	78.29	66.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
110.34	41.91	6.68	61.47	61.79	-184.98	288.86	399.07	-3418.04	9.24	37.21	30.29	-9999.00	63.93	0.00	0.00	0.00	116.73	27.16	641.35	-8.13	-122.56	-126.30	-0.66	-0.02	-0.08	0.01	0.01	47.31	108.11	100.38	77.21	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
111.37	50.66	11.48	61.54	61.75	-184.98	382.27	399.93	-3419.65	8.21	48.12	25.49	-9999.00	55.43	0.00	0.00	0.00	115.82	25.93	636.35	-8.13	-122.52	-126.30	-0.66	0.03	-0.08	0.02	0.02	47.25	108.10	100.39	78.13	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
112.38	38.42	10.79	61.74	61.75	-184.98	356.34	399.35	-3420.45	7.20	43.08	26.17	-9999.00	51.18	0.00	0.00	0.00	116.12	25.12	638.02	-8.12	-122.56	-126.37	-0.66	0.04	-0.06	0.02	0.02	46.51	108.10	100.39	78.30	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
113.41	29.39	10.93	61.81	61.71	-184.98	331.94	398.11	-3422.87	6.17	38.48	26.04	-9999.00	46.94	0.00	0.00	0.00	116.26	23.92	638.78	-8.12	-122.60	-126.45	-0.66	-0.01	-0.07	0.02	0.02	45.27	108.11	100.38	78.30	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
114.45	33.81	9.56	61.93	61.95	-184.98	318.98	395.42	-3418.04	5.12	27.79	27.41	-9999.00	55.43	0.00	0.00	0.00	116.13	21.98	638.06	-8.13	-122.56	-126.41	-0.66	-0.01	-0.02	0.02	0.02	43.27	108.09	100.38	77.64	66.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
115.50	35.75	7.59	61.93	62.10	-184.98	299.16	393.63	-3418.84	4.07	39.58	29.38	-9999.00	51.18	0.00	0.00	0.00	116.60	19.66	640.63	-8.12	-122.56	-126.45	-0.66	-0.02	-0.07	0.01	0.01	41.24	108.10	100.38	77.87	66.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
116.84	30.69	8.64	62.69	62.30	-184.96	13.60	387.68	-3420.45	-0.19	7.45	28.32	-9999.00	21.45	0.00	0.00	0.00	0.00	13.47	0.00	-8.13	-122.56	-126.37	-0.67	-0.04	-0.06	0.02	0.02	28.54	105.26	102.44	78.90	72.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
118.34	26.58	8.78	63.95	63.34	-184.98	13.98	387.67	-3418.04	-1.69	247.36	28.19	-9999.00	29.94	0.00	0.00	0.00	0.00	13.51	0.00	-8.12	-122.56	-126.56	-0.67	-0.04	-0.09	0.02	0.02	28.54	105.25	102.44	78.90	72.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
119.58	21.89	8.69	64.90	64.34	-184.98	13.98	387.69	-3418.04	-2.92	459.58	28.28	-9999.00	25.70	0.00	0.00	0.00	0.00	13.49	0.00	-8.14	-122.52	-126.49	-0.67	-0.04	0.00	0.02	0.02	28.53	105.27	102.44	78.91	72.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
121.12	27.62	10.34	65.62	65.34	-184.98	14.36	387.77	-3418.04	-4.46	667.56	26.63	-9999.00	17.20	0.00	0.00	0.00	0.00	13.50	0.00	-8.13	-122.52	-126.60	-0.67	-0.02	-0.04	0.02	0.02	28.52	105.26	102.44	79.02	72.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
122.64	20.19	6.58	60.63	65.65	-184.96	15.51	396.66	-3418.84	5.31	55.92	30.38	-9999.00	29.94	0.00	0.00	0.00	0.00	21.38	0.00	-8.13	-122.52	-126.49	-0.67	0.00	-0.18	0.01	0.01	24.42	110.07	104.52	85.82	71.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
123.92	22.91	6.45	60.63	63.65	-184.96	15.51	395.89	-3417.23	4.03	300.25	30.52	-9999.00	34.19	0.00	0.00	0.00	0.00	21.85	0.00	-8.13	-122.52	-126.56	-0.66	-0.03	-0.05	0.01	0.01	23.23	110.08	104.52	86.23	71.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
125.48	27.13	6.31	60.63	62.69	-184.96	15.89	396.22	-3419.65	2.47	533.93	30.66	-9999.00	29.94	0.00	0.00	0.00	0.00	22.07	0.00	-8.12	-122.56	-126.45	-0.67	0.00	-0.08	0.01	0.01	24.30	109.15	104.52	86.42	71.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
126.71	27.61	7.09	60.67	63.92	-184.98	15.12	396.11	-3420.45	1.23	130.16	29.88	-9999.00	25.70	0.00	0.00	0.00	0.00	23.13	0.00	-8.13	-122.52	-126.45	-0.66	-0.04	-0.09	0.01	0.01	24.53	109.15	104.52	86.07	71.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
127.72	25.88	5.00	66.50	65.71	-184.98	691.46	453.47	-3418.04	32.07	13.05	39.67	-9999.00	0.00	0.00	0.00	113.72	106.13	79.58	1208.02	-8.12	-122.56	-125.99	-0.67	-0.02	-0.04	0.00	0.00	117.38	115.93	96.34	67.14	56.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
128.75	30.66	6.31	66.12	65.95	-184.99	747.51	453.95	-3421.26	31.04	40.67	30.66	-9999.00	0.00	99.80	99.80	113.45	106.11	79.71	1206.37	-8.13	-122.52	-126.41	-0.66	-0.05	-0.07	0.01	0.01	117.40	115.93	96.22	68.07	56.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
129.76	24.49	3.11	65.85	65.99	-184.99	735.69	454.67	-3421.26	30.03	23.30	33.86	-9999.00	0.00	99.77	99.77	115.32	106.05	81.15	1216.31	-8.12	-122.56	-116.84	-0.67	-0.06	-0.05	0.01	0.01	118.35	115.93	96.25	67.82	56.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
130.78	19.73	4.80	66.12	66.35	-184.99	748.27	455.41	-3423.68	29.00	28.65	32.17	-9999.00	0.00	99.80	99.80	114.63	106.59	81.35	1215.50	-8.12	-122.49	-113.72	-0.66	-0.01	-0.01	0.01	0.01	118.36	116.86	96.21	67.64	56.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
131.81	28.96	3.02	65.93	66.47	-184.98	713.19	457.39	-3421.26	27.98	34.00	33.95	-9999.00	0.00	99.80	99.80	110.52	107.56	83.01	1198.22	-8.12	-122.56	-120.88	-0.66	-0.01	-0.06	0.01	0.01	118.36	116.86	96.27	69.58	56.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
132.82	21.16	1.96	65.97	66.82	-184.98	709.38	457.75	-3417.23	26.97	23.08	35.01	-9999.00	0.00	99.82	99.82	107.90	108.04	82.23	1186.52	-8.12	-122.52	-111.24	-0.66	-0.06	-0.06	0.00	0.00	118.38	116.86	96.25	69.93	56.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
133.83	27.29	9.56	65.62	67.18	-184.99	741.79	456.68	-3418.04	25.96	30.07	27.41	-9999.00	0.00	50.51	50.51	107.02	107.37	81.43	1177.92	-8.12	-122.45	-101.06	-0.66	-0.01	-0.07	0.02	0.02	118.36	115.89	96.23	69.88	56.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
134.84	17.54	10.05	66.12	67.54	-184.98	693.37	455.37	-3419.65	24.95	14.23	35.92	-9999.00	0.00	60.00	60.00	108.22	107.94	81.09	1187.67	-8.12	-122.49	-125.76	-0.66	-0.04	-0.05	0.00	0.00	118.38	115.93	96.25	68.65	56.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
135.84	15.82	9.00	66.35	67.97	-184.99	674.69	457.46	-3421.26	23.94	11.73	37.80	-9999.00	0.00	68.47	68.47	108.36	108.19	83.81	1189.84	-8.12	-122.45	-53.59	-0.65	-0.03	-0.05	0.00	0.00	118.38	116.85	96.39	69.95	55.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
136.85	10.77	8.00	66.58	68.57	-184.98	676.59	458.54	-3420.45	22.94	9.19	38.57	-9999.00	0.00	50.87	50.87	107.81	108.26	84.58	1187.20	-8.12	-122.52	-124.70	-0.65	-0.04	-0.01	0.00	0.00	118.38	116.85	96.30	69.98	57.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
137.86	11.76	7.00	66.54	69.12	-184.98	676.59	455.92	-3420.45	21.93	3.98	39.95	-9999.00	0.00	55.56	55.56	109.50	108.14	81.87	1195.81	-8.12	-122.56	-123.09	-0.66	-0.01	-0.13	0.00	0.00	117.41	115.92	96.25	70.00	56.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
138.89	17.13	6.00	66.46	69.48	-184.98	685.74	457.63	-3426.90	20.90	14.42	37.16	-9999.00	0.00	55.56	55.56	109.15	107.96	83.62	1192.91	-8.13	-122.56	-112.91	-0.66	-0.07	-0.09	0.00	0.00	118.38	116.87	96.58	70.02	55.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
139.90	8.87	7.14	66.35	70.19	-184.99	649.91	457.37	-3416.42	19.89	0.00	42.92	-9999.00	0.00	55.17	55.17	110.02	107.30	83.97	1194.06	-8.12	-122.52	-67.66	-0.66	-0.02	-0.02	0.00	0.00	118.40	116.86	96.36	70.00	55.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
140.90	18.43	8.88	65.97	70.27	-185.10	696.04	456.68	-3423.68	18.88	22.84	34.18	-9999.00	0.00	49.19	49.19	109.41	106.80	82.57	1187.97	-8.10	-122.30	510.85	-0.66	-0.07	-0.16	0.02	0.02	118.29	116.77	96.16	69.89	55.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
141.91	29.07	9.66	65.93	70.35	-185.08	703.66	457.30	-3426.90	17.88	28.11	33.40	-9999.00	0.00	41.68	41.68	109.32	106.58	82.91	1186.23	-8.10	-122.22	515.42	-0.65	-0.04	-0.19	0.02	0.02	118.29	116.77	96.25	69.76	56.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
142.92	28.39	10.34	66.35	70.91	-184.98	712.05	456.48	-3417.23	16.87	26.53	32.72	-9999.00	0.00	39.97	39.97	109.07	107.45	82.21	1189.67	-8.12	-122.52	-107.58	-0.66	-0.03	-0.03	0.02	0.02	118.36	116.86	96.26	68.94	56.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
143.93	31.09	10.48	66.35	71.18	-184.98	711.67	458.34	-3418.84	15.86	28.70	32.58	-9999.00	0.00	38.63	38.63	108.86	107.73	84.03	1190.05	-8.11	-122.56	-115.43	-0.66	-0.03	0.02	0.02	0.02	118.39	116.89	96.71	70.02	56.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
144.94	28.38	11.21	66.35	71.50	-184.98	707.86	457.76	-3420.45	14.85	25.94	31.85	-9999.00	0.00	33.97	33.97	108.79	107.68	83.79	1189.40	-8.13	-122.68	-123.78	-0.66	-0.02	-0.12	0.02	0.02	118.39	116.86	96.20	70.00	56.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
145.94	26.68	10.20	64.10	71.78	-184.98	718.53	457.30	-3420.45	13.84	26.64	32.85	-9999.00	0.00	33.62	33.62	108.60	107.59	83.84	1187.85	-8.12	-122.64	-124.50	-0.66	-0.01	-0.09	0.02	0.02	118.39	116.89	96.30	70.02	55.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
146.95	20.67	9.75	64.14	72.06	-184.98	690.32	457.87	-3421.26	12.84	13.69	33.31	-9999.00	72.42	47.95	47.95	109.00	108.01	83.86	1192.36	-8.12	-122.71	-125.00	-0.66	-0.04	-0.15	0.14	0.20	118.38	116.86	96.33	69.98	56.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
147.96	7.27	10.34	64.40	72.65	-184.98	673.16	456.97	-3415.62	11.83	4.39	32.72	-9999.00	182.87	62.93	62.93	109.97	106.89	82.77	1191.54	-8.13	-122.64	-125.23	-0.66	-0.05	-0.04	1.14	1.88	118.39	115.96	96.26	70.03	56.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
148.97	5.94	15.28	65.78	73.17	-185.08	698.71	456.06	-3428.52	10.82	4.30	27.77	-9999.00	365.53	45.82	45.82	109.25	106.65	83.13	1186.25	-8.10	-122.41	531.93	-0.65	-0.10	-0.21	2.03	2.79	118.30	116.79	96.14	68.60	56.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
149.98	4.66	15.19	65.89	74.48	-185.08	689.56	458.36	-3424.49	9.81	3.12	27.87	-9999.00	246.59	44.92	44.92	109.66	106.68	83.91	1188.67	-8.09	-122.41	460.03	-0.65	-0.08	-0.15	1.72	2.55	120.28	118.75	98.28	69.93	51.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
150.98	7.07	13.41	65.81	75.27	-185.08	689.94	458.50	-3422.07	8.80	7.68	29.65	-9999.00	599.17	39.63	39.63	109.62	106.78	84.38	1189.02	-8.09	-122.41	456.14	-0.65	-0.01	-0.13	2.41	2.22	120.29	118.75	96.54	69.93	52.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
151.99	9.75	11.30	65.74	75.70	-185.08	700.61	457.57	-3427.71	7.80	9.78	31.76	-9999.00	798.82	29.09	29.09	109.76	106.71	83.50	1189.39	-8.10	-122.41	453.09	-0.65	-0.07	-0.19	1.71	1.71	118.31	116.81	96.26	69.93	56.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
153.00	9.34	13.41	65.74	76.26	-185.08	702.90	456.85	-3421.26	6.79	7.67	29.65	-9999.00	752.09	32.33	32.33	109.64	108.05	83.70	1196.12	-8.10	-122.41	451.11	-0.65	-0.07	-0.13	1.87	2.28	118.31	116.81	96.30	69.17	56.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
154.01	8.58	8.28	63.07	76.81	-185.06	680.79	458.21	-3426.10	5.78	8.71	34.78	-9999.00	913.51	99.72	99.72	109.89	108.40	83.69	1199.39	-8.10	-122.41	449.51	-0.65	-0.08	-0.16	7.56	7.44	118.30	116.80	96.90	69.95	56.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
155.01	9.22	3.71	63.07	77.49	-185.08	661.34	458.59	-3427.71	4.77	3.83	39.35	-9999.00	1019.71	99.72	99.72	109.85	109.64	83.51	1205.99	-8.10	-122.45	448.32	-0.65	-0.09	-0.16	7.84	18.86	119.31	116.81	96.27	69.94	56.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
156.02	8.20	11.49	63.11	77.96	-185.06	689.56	459.51	-3426.90	3.76	5.26	31.57	-9999.00	238.09	99.75	99.75	109.51	109.56	85.61	1203.69	-8.10	-122.45	447.10	-0.65	-0.06	-0.16	2.08	3.23	118.96	117.85	96.54	69.90	56.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
157.03	5.76	11.39	61.05	78.88	-185.08	675.83	460.24	-3422.07	2.76	4.60	31.66	-9999.00	0.00	33.18	33.18	108.82	109.69	85.57	1200.59	-8.10	-122.45	444.66	-0.65	-0.03	-0.18	0.02	0.02	119.31	116.81	96.98	69.95	57.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
